Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Vitamin B6 metabolism Homo sapiens hsa00750,2/6,0.0012457027337399126,0.3649909009857944,0,0,36.03603603603604,241.01100769490037,PDXK;AOX1,KEGG_2016
Focal adhesion Homo sapiens hsa04510,7/202,0.0027968284645973718,0.409735370063515,0,0,3.746320578003747,22.02562716883599,ACTN1;BCL2;RAPGEF1;FLNA;FLNC;MYL9;IGF1R,KEGG_2016
Endocytosis Homo sapiens hsa04144,7/259,0.010552891037108577,1.0,0,0,2.9218407596785982,13.298335791516552,EHD2;TGFB2;HGS;MVB12B;GRK6;CBL;IGF1R,KEGG_2016
Proteoglycans in cancer Homo sapiens hsa05205,6/203,0.01165763197481122,0.8539215421549218,0,0,3.1953135401411266,14.224878311779895,TGFB2;FLNA;FLNC;EZR;CBL;IGF1R,KEGG_2016
Terpenoid backbone biosynthesis Homo sapiens hsa00900,2/22,0.01740927559636096,1.0,0,0,9.82800982800983,39.810831789167814,FDPS;GGPS1,KEGG_2016
Protein processing in endoplasmic reticulum Homo sapiens hsa04141,5/169,0.020595575387015983,1.0,0,0,3.1984647369262755,12.418611908826804,BCL2;DERL2;STUB1;CALR;PDIA4,KEGG_2016
Glyoxylate and dicarboxylate metabolism Homo sapiens hsa00630,2/28,0.02747783375605008,1.0,0,0,7.722007722007723,27.755796483191386,MDH1;PGP,KEGG_2016
Chronic myeloid leukemia Homo sapiens hsa05220,3/73,0.03020591552188762,1.0,0,0,4.44279896334691,15.548541261346516,TGFB2;GAB2;CBL,KEGG_2016
Ribosome Homo sapiens hsa03010,4/137,0.03856355497863175,1.0,0,0,3.156441112645492,10.275628708021618,RPS18;RPL23;MRPL27;RPS13,KEGG_2016
Ubiquitin mediated proteolysis Homo sapiens hsa04120,4/137,0.03856355497863175,1.0,0,0,3.156441112645492,10.275628708021618,UBE4A;UBE3A;STUB1;CBL,KEGG_2016
Insulin signaling pathway Homo sapiens hsa04910,4/139,0.0403248711109046,1.0,0,0,3.1110246937585067,9.988837180583358,RAPGEF1;TRIP10;TSC2;CBL,KEGG_2016
Tyrosine metabolism Homo sapiens hsa00350,2/35,0.041477072613870805,1.0,0,0,6.177606177606178,19.660938820369587,AOX1;DBH,KEGG_2016
Hypertrophic cardiomyopathy (HCM) Homo sapiens hsa05410,3/83,0.04176416241906949,0.9412999683682584,0,0,3.907521979811136,12.409182672440801,TGFB2;TPM4;TPM2,KEGG_2016
Dilated cardiomyopathy Homo sapiens hsa05414,3/90,0.050991893868886126,1.0,0,0,3.603603603603604,10.724643613110047,TGFB2;TPM4;TPM2,KEGG_2016
